city,state,latitude,longitude
Fort Walton Beach,Florida,30.4255,-86.6222
St. Andrews,South Carolina,34.051,-81.1057
Brushy Creek,Texas,30.5128,-97.7386
Vicksburg,Mississippi,32.3173,-90.8868
Imperial,California,32.839,-115.572
Germantown,Wisconsin,43.2343,-88.1217
Park Forest,Illinois,41.4817,-87.6867
Arnold,Missouri,38.4297,-90.3733
Arbutus,Maryland,39.2428,-76.6922
Hyattsville,Maryland,38.9613,-76.9548
Mill Creek,Washington,47.8631,-122.2037
Rosedale,Maryland,39.3266,-76.5084
Murrysville,Pennsylvania,40.4456,-79.6554
East Moline,Illinois,41.5199,-90.3879
Rosamond,California,34.8658,-118.2155
Louisville,Colorado,39.971,-105.1441
North Liberty,Iowa,41.7438,-91.6112
North Bellmore,New York,40.6904,-73.539
Hauppauge,New York,40.8211,-73.2109
West Hempstead,New York,40.6959,-73.6507
Fate,Texas,32.943,-96.3858
Midway,Florida,30.4169,-87.0229
Grayslake,Illinois,42.3405,-88.0338
Wade Hampton,South Carolina,34.8821,-82.3336
Montrose,Colorado,38.4689,-107.859
Lockport,New York,43.1698,-78.6956
Marquette,Michigan,46.544,-87.4082
West Pensacola,Florida,30.4263,-87.2679
Northfield,Minnesota,44.455,-93.1698
Forest Lake,Minnesota,45.2536,-92.9582
Tullahoma,Tennessee,35.3721,-86.2172
Saco,Maine,43.539,-70.4624
South St. Paul,Minnesota,44.8877,-93.0411
Elko,Nevada,40.8381,-115.7678
Groveland,Florida,28.6098,-81.8246
Shafter,California,35.4794,-119.2013
Parma Heights,Ohio,41.3865,-81.7637
Pittsburg,Kansas,37.4129,-94.6985
Bethany,Oklahoma,35.5071,-97.6418
Pleasantville,New Jersey,39.39,-74.5169
Arlington,Washington,48.1701,-122.1442
Altoona,Iowa,41.6483,-93.4783
Merrifield,Virginia,38.8731,-77.2426
South Milwaukee,Wisconsin,42.912,-87.8627
Piqua,Ohio,40.1506,-84.2441
North Bay Shore,New York,40.7602,-73.2617
Libertyville,Illinois,42.287,-87.967
Adrian,Michigan,41.8994,-84.0447
South Burlington,Vermont,44.4622,-73.2202
Westbrook,Maine,43.6954,-70.3539
Golden,Colorado,39.7406,-105.2118
Sidney,Ohio,40.2891,-84.1667
Painesville,Ohio,41.724,-81.2536
Buckhall,Virginia,38.7239,-77.4476
Culpeper,Virginia,38.4704,-78.0001
Frankfort,Illinois,41.4892,-87.8363
Lomita,California,33.7933,-118.3175
Meadowbrook,Virginia,37.4301,-77.474
Makakilo,Hawaii,21.3591,-158.0813
Portland,Texas,27.8942,-97.3278
North Amityville,New York,40.7005,-73.4119
Monroe,Michigan,41.9155,-83.3849
East Hemet,California,33.7301,-116.941
Lennox,California,33.938,-118.3586
Howard,Wisconsin,44.5703,-88.0928
Westminster,Maryland,39.5796,-77.0067
Morristown,New Jersey,40.7967,-74.4772
Lynbrook,New York,40.6579,-73.6742
Sherwood,Oregon,45.3594,-122.8427
Centerton,Arkansas,36.3566,-94.2971
Palisades Park,New Jersey,40.8472,-73.9966
Rolla,Missouri,37.9459,-91.7607
East Massapequa,New York,40.6742,-73.4359
La Cañada Flintridge,California,34.2097,-118.2002
Nanuet,New York,41.0957,-74.0155
Port Angeles,Washington,48.1141,-123.4565
Mayfield Heights,Ohio,41.5174,-81.4534
Affton,Missouri,38.5499,-90.3264
Alamo,Texas,26.181,-98.1177
Forest Park,Ohio,39.2861,-84.5258
West Haven,Utah,41.2083,-112.0541
Whitehall,Ohio,39.9682,-82.8833
Sand Springs,Oklahoma,36.1353,-96.1283
La Crescenta-Montrose,California,34.2322,-118.2353
Ypsilanti,Michigan,42.244,-83.6208
Claremore,Oklahoma,36.3146,-95.6095
Lincolnia,Virginia,38.8158,-77.1543
Mokena,Illinois,41.5327,-87.8781
Plainview,Texas,34.1911,-101.7235
Punta Gorda,Florida,26.8941,-82.0513
Agoura Hills,California,34.151,-118.7609
Plattsburgh,New York,44.6951,-73.4563
Shelbyville,Indiana,39.5352,-85.7793
Miamisburg,Ohio,39.6322,-84.2724
Oroville,California,39.4999,-121.5634
Universal City,Texas,29.5521,-98.3074
Altamont,Oregon,42.198,-121.7248
Harvey,Illinois,41.6076,-87.652
Oregon,Ohio,41.6524,-83.4321
Bartow,Florida,27.8868,-81.8214
Brigham City,Utah,41.5035,-112.0453
Lackawanna,New York,42.8182,-78.8325
Palm Valley,Florida,30.2011,-81.3948
Albany,California,37.8897,-122.3018
Broadview Heights,Ohio,41.3196,-81.6779
Greenfield,California,36.3242,-121.2428
Crest Hill,Illinois,41.5723,-88.1124
Nogales,Arizona,31.3624,-110.9336
Clifton,Colorado,39.0764,-108.4605
Tavares,Florida,28.792,-81.7352
Lake Zurich,Illinois,42.1956,-88.087
Monroe,Washington,47.8595,-121.9851
Lexington,North Carolina,35.8018,-80.2682
Erlanger,Kentucky,39.0109,-84.5864
East Northport,New York,40.8791,-73.3233
Casa de Oro-Mount Helix,California,32.764,-116.9688
Zachary,Louisiana,30.6643,-91.1634
Roosevelt,New York,40.6797,-73.5837
Highland,Utah,40.4276,-111.7957
Sartell,Minnesota,45.6188,-94.2206
Forest Park,Georgia,33.6209,-84.359
Harrison,New Jersey,40.7431,-74.1531
Angleton,Texas,29.1721,-95.4293
Salmon Creek,Washington,45.7099,-122.6632
Mead Valley,California,33.8333,-117.2852
Springboro,Ohio,39.5615,-84.2348
Kinston,North Carolina,35.2747,-77.5939
Bradfordville,Florida,30.5735,-84.2055
Sweetwater,Florida,25.7785,-80.376
Boone,North Carolina,36.2111,-81.6669
Knightdale,North Carolina,35.7911,-78.4966
Boerne,Texas,29.7847,-98.7292
Evergreen Park,Illinois,41.7213,-87.7013
Cedar Mill,Oregon,45.5355,-122.8006
Arvin,California,35.1944,-118.8306
Hawthorne,New Jersey,40.9579,-74.1582
Orinda,California,37.8808,-122.179
Homewood,Illinois,41.5591,-87.661
Cutlerville,Michigan,42.8403,-85.6734
Lynn Haven,Florida,30.2337,-85.637
Madisonville,Kentucky,37.3409,-87.5034
Warrensburg,Missouri,38.7627,-93.726
Naples,Florida,26.1504,-81.7936
South El Monte,California,34.0493,-118.0484
Hermiston,Oregon,45.8326,-119.2854
Englewood,Florida,26.9717,-82.3524
Sherrelwood,Colorado,39.839,-105.0014
Fayetteville,Georgia,33.4501,-84.471
Twinsburg,Ohio,41.322,-81.4451
North Myrtle Beach,South Carolina,33.8232,-78.7082
West Mifflin,Pennsylvania,40.3581,-79.9073
Seminole,Florida,27.8435,-82.784
Cocoa,Florida,28.382,-80.7675
Rosedale,California,35.3886,-119.2058
Stillwater,Minnesota,45.0573,-92.8313
Santa Fe Springs,California,33.9329,-118.0625
Trinity,Florida,28.1809,-82.6582
Prunedale,California,36.8064,-121.6555
Maumelle,Arkansas,34.8522,-92.4
Maitland,Florida,28.6295,-81.3718
St. Michael,Minnesota,45.2014,-93.692
Valle Vista,California,33.7436,-116.8871
Durango,Colorado,37.2659,-107.8781
Tinton Falls,New Jersey,40.2708,-74.0949
Holtsville,New York,40.8124,-73.0447
Hermosa Beach,California,33.8653,-118.3962
Brookfield,Illinois,41.8245,-87.847
West Chester,Pennsylvania,39.9601,-75.6058
Republic,Missouri,37.1452,-93.4446
Lumberton,North Carolina,34.6312,-79.0186
Durant,Oklahoma,33.9949,-96.3923
Alton,Texas,26.2884,-98.3098
Harrisburg,North Carolina,35.3125,-80.6485
Lake Forest,Illinois,42.238,-87.8596
Melville,New York,40.7824,-73.4088
Deerfield,Illinois,42.1654,-87.8516
Central Point,Oregon,42.3764,-122.9111
Orange,Texas,30.1226,-93.7607
Point Pleasant,New Jersey,40.0772,-74.0702
Dixon,California,38.4469,-121.825
Ferndale,Michigan,42.4592,-83.1313
Iselin,New Jersey,40.5697,-74.3172
Cinco Ranch,Texas,29.7395,-95.7607
Winchester,Kentucky,38.0018,-84.1908
Lakeway,Texas,30.3544,-97.9864
Prichard,Alabama,30.7735,-88.1301
Liberal,Kansas,37.0466,-100.9295
Kingsland,Georgia,30.8194,-81.7216
Five Forks,South Carolina,34.8069,-82.2271
Beltsville,Maryland,39.0394,-76.9211
Olivehurst,California,39.0795,-121.5566
Phoenixville,Pennsylvania,40.1359,-75.5201
East Riverdale,Maryland,38.96,-76.9109
Sylvania,Ohio,41.71,-83.7092
Sheridan,Wyoming,44.7961,-106.9642
Badger,Alaska,64.8006,-147.3877
Gautier,Mississippi,30.4106,-88.6568
Haslett,Michigan,42.7525,-84.402
Norwood,Ohio,39.1605,-84.4535
Terrell,Texas,32.734,-96.2931
Ashland,Ohio,40.8668,-82.3156
Crowley,Texas,32.5781,-97.3585
Augusta,Maine,44.3341,-69.7319
Springfield,Tennessee,36.4949,-86.8711
Lebanon,Oregon,44.5317,-122.9071
Redland,Maryland,39.1339,-77.1464
Seagoville,Texas,32.653,-96.5456
Fox Crossing,Wisconsin,44.2228,-88.4763
Ansonia,Connecticut,41.3443,-73.0689
Cumberland,Maryland,39.6515,-78.7584
Knik-Fairview,Alaska,61.5082,-149.6252
Ellensburg,Washington,46.9999,-120.5475
Onalaska,Wisconsin,43.8883,-91.2075
Mebane,North Carolina,36.0852,-79.2736
Cullman,Alabama,34.1775,-86.8407
Palestine,Texas,31.7544,-95.6471
Chowchilla,California,37.1095,-120.2349
Lansdale,Pennsylvania,40.2417,-75.2812
Winder,Georgia,33.9917,-83.7218
White Oak,Ohio,39.2106,-84.606
Pinole,California,37.9931,-122.2833
La Marque,Texas,29.3683,-94.9941
Gibsonton,Florida,27.826,-82.3761
Cimarron Hills,Colorado,38.8597,-104.6995
Brownwood,Texas,31.7127,-98.9767
St. Marys,Georgia,30.7567,-81.5722
Martinsburg,West Virginia,39.4582,-77.9776
Weirton,West Virginia,40.406,-80.5671
Clive,Iowa,41.6147,-93.798
Wisconsin Rapids,Wisconsin,44.3927,-89.8265
Rutherford,New Jersey,40.8203,-74.1057
Elizabeth City,North Carolina,36.2942,-76.236
Thomasville,Georgia,30.8394,-83.9782
Marshfield,Wisconsin,44.6627,-90.1728
Ottawa,Illinois,41.3555,-88.8261
Midlothian,Virginia,37.4856,-77.6522
Hopkins,Minnesota,44.9259,-93.4056
Country Walk,Florida,25.633,-80.4353
Ocean Acres,New Jersey,39.743,-74.2805
Steiner Ranch,Texas,30.3654,-97.896
Matteson,Illinois,41.5095,-87.7468
Altus,Oklahoma,34.6565,-99.3061
Maryland City,Maryland,39.1016,-76.8051
Alsip,Illinois,41.6701,-87.7368
Creve Coeur,Missouri,38.662,-90.443
Round Lake,Illinois,42.3435,-88.1059
Arcata,California,40.8615,-124.0758
Bensenville,Illinois,41.9579,-87.9442
Ocean Springs,Mississippi,30.4082,-88.7861
Coronado,California,32.6649,-117.1604
Preakness,New Jersey,40.9382,-74.2242
Franklin Farm,Virginia,38.9133,-77.3969
Ammon,Idaho,43.4745,-111.9568
Seabrook,Maryland,38.9802,-76.8502
Panama City Beach,Florida,30.237,-85.8776
Oxon Hill,Maryland,38.7884,-76.9727
Glenvar Heights,Florida,25.709,-80.3155
Castaic,California,34.4818,-118.6316
Nederland,Texas,29.9707,-94.0015
Zephyrhills,Florida,28.2409,-82.1797
North Decatur,Georgia,33.8074,-84.2889
Centralia,Washington,46.7223,-122.9696
Fort Carson,Colorado,38.7095,-104.772
Newburyport,Massachusetts,42.8124,-70.8878
Newton,Kansas,38.0368,-97.3449
Fairwood,Washington,47.4467,-122.143
Dover,New Jersey,40.8859,-74.5597
Sudley,Virginia,38.7878,-77.4961
Arroyo Grande,California,35.1241,-120.5845
Tallmadge,Ohio,41.1023,-81.4216
Oconomowoc,Wisconsin,43.0996,-88.4948
Albert Lea,Minnesota,43.6548,-93.3643
North Aurora,Illinois,41.8086,-88.3414
Bellwood,Illinois,41.8829,-87.8762
Ronkonkoma,New York,40.8037,-73.1246
New River,Arizona,33.8835,-112.0858
Brook Park,Ohio,41.4036,-81.8219
Ferguson,Missouri,38.749,-90.295
Berea,Ohio,41.3696,-81.8641
Bayshore Gardens,Florida,27.4345,-82.5793
Fairmont,West Virginia,39.4768,-80.1491
Niles,Ohio,41.1879,-80.7531
Colonia,New Jersey,40.5926,-74.3148
Lake Ronkonkoma,New York,40.8297,-73.1128
Lenoir,North Carolina,35.9094,-81.5249
East St. Louis,Illinois,38.6155,-90.1304
Syosset,New York,40.8157,-73.502
Lake Shore,Maryland,39.103,-76.4876
Shenandoah,Louisiana,30.4019,-91.002
San Carlos Park,Florida,26.4765,-81.8193
Johnstown,Pennsylvania,40.326,-78.9194
Sycamore,Illinois,41.9957,-88.6821
Trenton,Michigan,42.1394,-83.1929
Franklin Park,Illinois,41.9361,-87.8794
Mount Washington,Kentucky,38.043,-85.5551
Shorewood,Illinois,41.5169,-88.2146
Colonial Heights,Virginia,37.265,-77.3969
North Babylon,New York,40.7314,-73.3248
Woodmere,New York,40.6375,-73.7219
Manchester,Missouri,38.583,-90.5064
Spanish Lake,Missouri,38.7884,-90.2077
Laurel,Virginia,37.6375,-77.5062
North Druid Hills,Georgia,33.8185,-84.3254
Bluffdale,Utah,40.4744,-111.9381
Amsterdam,New York,42.942,-74.1906
Steubenville,Ohio,40.3653,-80.6519
Franconia,Virginia,38.7682,-77.1587
Palos Hills,Illinois,41.6986,-87.8266
Pinecrest,Florida,25.665,-80.3042
Menasha,Wisconsin,44.2125,-88.4271
Colonial Park,Pennsylvania,40.2987,-76.8069
White Settlement,Texas,32.7554,-97.4605
Bourbonnais,Illinois,41.183,-87.8784
Wallingford Center,Connecticut,41.4499,-72.8189
Sevierville,Tennessee,35.8872,-83.5678
Canby,Oregon,45.2652,-122.6867
McAlester,Oklahoma,34.9257,-95.7734
Siloam Springs,Arkansas,36.1844,-94.5315
Burlington,Kentucky,39.0223,-84.7217
Brenham,Texas,30.1584,-96.3966
Johnstown,Colorado,40.3499,-104.9482
Dumont,New Jersey,40.9452,-73.9923
Phelan,California,34.4398,-117.5248
Stuart,Florida,27.1959,-80.2444
Pataskala,Ohio,40.011,-82.7155
Cohoes,New York,42.7732,-73.7077
North Massapequa,New York,40.7031,-73.4678
Gainesville,Virginia,38.7931,-77.6347
Concord,Missouri,38.5117,-90.3574
Scarsdale,New York,40.9902,-73.7773
Farmington,Missouri,37.7822,-90.4282
Pinehurst,North Carolina,35.1922,-79.4684
Cudahy,Wisconsin,42.9467,-87.8641
Wantagh,New York,40.6686,-73.5104
Stanford,California,37.4252,-122.1674
Anoka,Minnesota,45.2099,-93.3893
Los Lunas,New Mexico,34.8115,-106.7803
Mount Holly,North Carolina,35.3136,-81.0073
Ashtabula,Ohio,41.8805,-80.7984
Portsmouth,Ohio,38.7538,-82.9445
El Reno,Oklahoma,35.5429,-97.966
Conyers,Georgia,33.6646,-83.9966
Parole,Maryland,38.9863,-76.5518
Murray,Kentucky,36.6146,-88.3207
Hybla Valley,Virginia,38.7484,-77.0821
Cary,Illinois,42.2129,-88.2494
Anacortes,Washington,48.4878,-122.6292
Blythe,California,33.6219,-114.6195
Hope Mills,North Carolina,34.971,-78.9597
Bay City,Texas,28.9838,-95.9601
Guayama,Puerto Rico,17.9743,-66.1104
Tiffin,Ohio,41.1165,-83.1805
Villa Rica,Georgia,33.7294,-84.9177
Alice,Texas,27.7556,-98.0653
Willimantic,Connecticut,41.7171,-72.2114
Logansport,Indiana,40.7472,-86.352
Clemson,South Carolina,34.6837,-82.8124
North Valley Stream,New York,40.684,-73.7077
North Canton,Ohio,40.8742,-81.3971
Godfrey,Illinois,38.9577,-90.2156
Troy,Alabama,31.8021,-85.9664
West Columbia,South Carolina,33.9932,-81.0936
Calverton,Maryland,39.0578,-76.9488
Holly Springs,Georgia,34.1681,-84.4847
Gainesville,Texas,33.639,-97.1487
Glassmanor,Maryland,38.8181,-76.9833
Natchitoches,Louisiana,31.7315,-93.0975
Tillmans Corner,Alabama,30.5819,-88.2128
Norcross,Georgia,33.9379,-84.2065
Lemont,Illinois,41.6695,-87.9838
Port Washington,New York,40.8268,-73.6765
Calhoun,Georgia,34.491,-84.9386
Buford,Georgia,34.1192,-83.9903
Goodlettsville,Tennessee,36.333,-86.7026
Hernando,Mississippi,34.85,-89.9921
Bryn Mawr-Skyway,Washington,47.4949,-122.241
Lebanon,Indiana,40.0324,-86.4551
New Philadelphia,Ohio,40.486,-81.4401
South Ogden,Utah,41.1722,-111.9576
Morganton,North Carolina,35.7408,-81.7002
Lake St. Louis,Missouri,38.7846,-90.7886
Eastlake,Ohio,41.6581,-81.4322
Graham,North Carolina,36.0589,-79.3894
Camano,Washington,48.1865,-122.4708
Takoma Park,Maryland,38.981,-77.0028
McKeesport,Pennsylvania,40.3418,-79.844
Wahiawa,Hawaii,21.5012,-158.0178
Streetsboro,Ohio,41.2396,-81.3456
Spanish Springs,Nevada,39.6568,-119.6694
Melissa,Texas,33.2891,-96.5573
Kirksville,Missouri,40.1986,-92.5752
St. Matthews,Kentucky,38.2497,-85.6384
Jacksonville,Illinois,39.7292,-90.2317
Idylwood,Virginia,38.8896,-77.2056
Gretna,Louisiana,29.9101,-90.0515
Cortland,New York,42.6004,-76.1784
South San Jose Hills,California,34.0123,-117.9043
Burke Centre,Virginia,38.7903,-77.2999
Selma,Alabama,32.4166,-87.0336
Heber,Utah,40.507,-111.3986
Auburndale,Florida,28.0963,-81.8012
Kingstowne,Virginia,38.7625,-77.1444
Shelbyville,Kentucky,38.2067,-85.2292
Pinewood,Florida,25.8697,-80.2174
Powder Springs,Georgia,33.8659,-84.684
Wayne,Michigan,42.2774,-83.3877
Richmond Hill,Georgia,31.9012,-81.3125
Oak Grove,Oregon,45.4156,-122.6349
South Venice,Florida,27.0444,-82.4155
Aurora,Ohio,41.3118,-81.345
El Dorado,Arkansas,33.2184,-92.664
Rancho Mirage,California,33.7635,-116.4271
Royse City,Texas,32.9762,-96.3175
New Castle,Indiana,39.9191,-85.3697
Firestone,Colorado,40.1565,-104.9494
Coalinga,California,36.142,-120.3242
Laguna Woods,California,33.6099,-117.7299
Bethpage,New York,40.7495,-73.4856
Jenison,Michigan,42.9063,-85.8269
Murraysville,North Carolina,34.2919,-77.8429
Bon Air,Virginia,37.5187,-77.5713
Cameron Park,California,38.6738,-120.9872
Clayton,Missouri,38.6444,-90.3303
Stafford,Texas,29.6271,-95.5654
Nipomo,California,35.0319,-120.4985
Fort Thomas,Kentucky,39.0801,-84.4518
Lake Butler,Florida,28.4862,-81.546
Kaukauna,Wisconsin,44.2773,-88.2641
Danville,Kentucky,37.6418,-84.7777
Dallas,Oregon,44.9221,-123.313
Charleston,Illinois,39.4842,-88.1781
Adelphi,Maryland,39.0017,-76.9649
Easton,Maryland,38.776,-76.0701
Calera,Alabama,33.1254,-86.7449
Glenn Heights,Texas,32.5506,-96.8548
Cahokia Heights,Illinois,38.571,-90.1525
Viera West,Florida,28.2467,-80.7387
Upper Grand Lagoon,Florida,30.169,-85.7407
Hinsdale,Illinois,41.8007,-87.9273
McKinleyville,California,40.9488,-124.0857
Avenel,New Jersey,40.5842,-74.2716
Tifton,Georgia,31.4624,-83.5203
Hampton Bays,New York,40.8695,-72.5225
Laurel,Mississippi,31.6956,-89.1449
Addison,Texas,32.959,-96.8355
West Richland,Washington,46.3115,-119.3999
Wixom,Michigan,42.5243,-83.5346
Bellaire,Texas,29.704,-95.4621
Woodcrest,California,33.8789,-117.3687
Ojus,Florida,25.9563,-80.1606
Cañon City,Colorado,38.443,-105.2203
Sunland Park,New Mexico,31.8201,-106.5958
Ferndale,Maryland,39.1869,-76.6331
Pendleton,Oregon,45.6757,-118.8201
New Port Richey,Florida,28.2468,-82.717
Norwalk,Ohio,41.2443,-82.6088
Fairview Park,Ohio,41.4419,-81.853
Safety Harbor,Florida,28.008,-82.6964
Aberdeen,Washington,46.9757,-123.8094
Oswego,New York,43.4516,-76.5005
Huntington,Indiana,40.881,-85.5063
Bristol,Virginia,36.6181,-82.1604
Groves,Texas,29.9457,-93.9164
Hollins,Virginia,37.3434,-79.9534
Flowing Wells,Arizona,32.2937,-111.011
Massapequa Park,New York,40.6817,-73.4496
Laconia,New Hampshire,43.5725,-71.4775
Beckley,West Virginia,37.7877,-81.1841
Rio Linda,California,38.6875,-121.4417
Washougal,Washington,45.5825,-122.3451
Truckee,California,39.3455,-120.1848
Ashwaubenon,Wisconsin,44.4796,-88.0889
Millbrook,Alabama,32.5027,-86.3737
Manassas Park,Virginia,38.7709,-77.4429
Manor,Texas,30.3562,-97.5227
New Milford,New Jersey,40.9337,-74.0196
Long Beach,Mississippi,30.3608,-89.1651
Milledgeville,Georgia,33.0874,-83.2414
Live Oak,California,36.986,-121.9804
Damascus,Maryland,39.2701,-77.1957
El Segundo,California,33.917,-118.4018
Aberdeen,Maryland,39.5151,-76.1733
Defiance,Ohio,41.2813,-84.3657
Hannibal,Missouri,39.7098,-91.3939
Belle Glade,Florida,26.6916,-80.6656
Mount Dora,Florida,28.8142,-81.6344
Mount Vernon,Ohio,40.3854,-82.4737
Marion,Illinois,37.7345,-88.942
Moraga,California,37.8439,-122.1225
Vero Beach,Florida,27.6463,-80.393
Donna,Texas,26.1468,-98.0559
Taylor,Texas,30.5729,-97.4268
Estelle,Louisiana,29.8447,-90.1021
Schofield Barracks,Hawaii,21.4936,-158.0617
Wildwood,Florida,28.7752,-82.0075
Pampa,Texas,35.5479,-100.9651
Fullerton,Pennsylvania,40.6309,-75.4834
Cloverly,Maryland,39.1064,-76.9995
Lake Mary,Florida,28.7592,-81.336
Bridgeview,Illinois,41.7403,-87.8067
Waterville,Maine,44.5441,-69.6624
Centerville,Utah,40.9284,-111.8848
Bull Run,Virginia,38.7802,-77.5204
Vincennes,Indiana,38.6759,-87.5102
Eloy,Arizona,32.747,-111.5992
Muscle Shoals,Alabama,34.7432,-87.6343
Fillmore,California,34.3989,-118.9174
Youngsville,Louisiana,30.0963,-91.9968
Red Wing,Minnesota,44.5817,-92.6036
Berea,South Carolina,34.8802,-82.465
Chaparral,New Mexico,32.0442,-106.406
Myrtle Grove,Florida,30.4158,-87.3027
Glen Allen,Virginia,37.666,-77.4838
Beaver Dam,Wisconsin,43.4688,-88.8309
Fairburn,Georgia,33.5496,-84.5914
Farmingville,New York,40.839,-73.0404
Clearlake,California,38.9589,-122.633
La Vista,Nebraska,41.1816,-96.0664
Warsaw,Indiana,41.2448,-85.8465
Palmetto Estates,Florida,25.6211,-80.3616
Ham Lake,Minnesota,45.2545,-93.2039
Menomonie,Wisconsin,44.8893,-91.9084
Bostonia,California,32.8189,-116.948
Hueytown,Alabama,33.4239,-87.022
Ada,Oklahoma,34.7662,-96.6681
Glenmont,Maryland,39.0698,-77.0467
Albemarle,North Carolina,35.3594,-80.1915
Westchester,Illinois,41.8492,-87.8906
Fort Hunt,Virginia,38.7361,-77.0589
Grovetown,Georgia,33.4503,-82.2073
Tahlequah,Oklahoma,35.9112,-94.977
Hot Springs Village,Arkansas,34.6566,-92.9643
Radford,Virginia,37.1229,-80.5587
Morton,Illinois,40.6135,-89.4669
Stallings,North Carolina,35.1088,-80.6598
Payson,Arizona,34.2433,-111.3195
Kerman,California,36.7248,-120.0625
Humble,Texas,29.9921,-95.2655
Hanover,Pennsylvania,39.8118,-76.9836
Red Hill,South Carolina,33.7777,-79.0111
Havelock,North Carolina,34.9078,-76.8987
Madison,New Jersey,40.7586,-74.4169
White Oak,Maryland,39.0451,-76.9885
Mercedes,Texas,26.1533,-97.9128
Lemay,Missouri,38.5325,-90.2845
Three Lakes,Florida,25.6415,-80.4
Jasper,Indiana,38.3933,-86.9402
Country Club Hills,Illinois,41.5636,-87.7251
Ukiah,California,39.1464,-123.2105
Crawfordsville,Indiana,40.0428,-86.8976
Dyer,Indiana,41.4977,-87.509
Port Orchard,Washington,47.5163,-122.661
Brownsville,Florida,25.8216,-80.2417
Buffalo,Minnesota,45.1794,-93.8644
Mastic Beach,New York,40.7664,-72.8369
Vienna,Virginia,38.8996,-77.2597
North Arlington,New Jersey,40.7874,-74.1273
Lake Wales,Florida,27.9195,-81.5961
River Falls,Wisconsin,44.8609,-92.6247
Chickasha,Oklahoma,35.0409,-97.9474
Stone Ridge,Virginia,38.9294,-77.5557
Lady Lake,Florida,28.9241,-81.9299
Mattoon,Illinois,39.4774,-88.3623
Sunnyside,Washington,46.3157,-120.0058
Saraland,Alabama,30.8479,-88.1004
Pearl River,New York,41.0615,-74.0047
Ocean Pointe,Hawaii,21.3145,-158.0289
Mountain Home,Idaho,43.1324,-115.697
Ladson,South Carolina,33.0093,-80.1078
Fairview Heights,Illinois,38.5974,-90.0053
Bellevue,Wisconsin,44.4592,-87.955
Kings Park,New York,40.8881,-73.2475
Dickson,Tennessee,36.0637,-87.3665
Hewitt,Texas,31.452,-97.196
Poplar Bluff,Missouri,36.7632,-90.4135
Welby,Colorado,39.8403,-104.9655
Sikeston,Missouri,36.8854,-89.5877
Griffith,Indiana,41.5277,-87.4239
Sulphur Springs,Texas,33.1421,-95.6122
Grosse Pointe Woods,Michigan,42.4366,-82.8987
Four Corners,Oregon,44.929,-122.9732
Lithia Springs,Georgia,33.7811,-84.6487
Grandville,Michigan,42.9004,-85.7564
